,title,date,authority,link,desc
71,نظر مشورتي 7/1401/248 مورخ 1401/04/08 اداره كل حقوقي قوه قضائيه,1401/04/08,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/300972,
72,تخصيص اعتبار به مبلغ هفتصد و پنجاه و پنج ميليارد و چهارصد و پنجاه ميليون (000 /000 /450 /755) ريال بابت جبران خسارات ناشي از وقوع تندباد در غرب استان گيلان (با محوريت تالش) به دستگاه هاي اجرايي,1401/04/08,هيات وزيران,https://qavanin.ir/Law/TreeText/298455,
73,اختصاص مبلغ 000 /000 /900 /106 ميليون ريال براي شهرستان قوچان در استان خراسان رضوي و مبلغ 000 /000 /100 /17 ميليون ريال براي شهرستان فاروج در استان خراسان شمالي براي جبران خسارات ناشي از زلزله به بنياد مسكن انقلاب اسلامي,1401/04/08,هيات وزيران,https://qavanin.ir/Law/TreeText/298445,
74,بخشنامه گمرك درخصوص ساماندهي صادرات شمش روي,1401/04/08,گمرك ايران,https://qavanin.ir/Law/TreeText/298440,
75,بخشنامه گمرك در خصوص رفع ممنوعيت صادرات نخ از پشم دباغي شده با كد تعرفه 51091010,1401/04/08,گمرك ايران,https://qavanin.ir/Law/TreeText/298439,"بخشنامه گمرك در خصوص رفع ممنوعيت صادرات نخ از پشم دباغي شده با كد تعرفه 51091010 مصوب 1401,04,08 با اصلاحات و الحاقات بعدي  پيرو بخشنامه شماره 1342339 /97 /333 مورخ 01 /11 /97 موضوع ممنوعيت برخي از اقلام صادراتي، بپيوست تصوير نامه شماره 68357 /60 مورخ 11 /03 /1401 دفتر مقررات صادرات و واردات وزارت، معدن و تجارت منضم به نامه هاي شماره 264197 /60 مورخ 04 /11 /99 و 221962 /60 مورخ 17 /09 /1400 دفتر صنايع نساجي، پوشاك و سلولزي آن وزارتخانه در خصوص رفع ممنوعيت صادرات نخ از پشم دباغي شده با كد تعرفه 51091010 عيناً جهت آگاهي و اقدام لازم مطابق با مفاد نامه هاي مذكور و با رعايت ساير قوانين و مقررات ( پس از تأييد صريح آزمايشگاه استاندارد در خصوص تأييد ماهيت نخ پشم دباغي ) ارسال ميگردد. شايسته است تا موضوع به نحو مقتضي به كليه واحدهاي ذيربط ابلاغ و بر حسن اجراي آن نظارت مستمر صورت پذيرد. علي اكبر شاماني مدير كل دفتر صادرات"
76,نظر مشورتي 7/1401/236 مورخ 1401/04/08 اداره كل حقوقي قوه قضائيه,1401/04/08,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/300946,استعلام : شخصي به موجب حكم دادگاه كيفري به پرداخت ديه محكوم و رأي صادره قطعي مي گردد پرونده بعد از قطعيت رأي جهت سير مراحل قانوني به واحد اجراي احكام كيفري ارسال مي‌گردد كه محكوم‌عليه برابر قانون مبادرت به طرح دادخواست اعسار مي‌نمايد ولي با توجه به اين‌كه اعسار نامبرده خارج از مهلت قانوني مي‌باشد واحد اجراي احكام كيفري از نامبرده تقاضاي كفيل مي‌نمايد كه فردي با ارائه فيش حقوقي خود كفالت ايشان را به ميزان محكوم‌به پذيرفته است كه اعسار محكوم‌عليه در دادگاه كيفري پذيرفته ولي نامبرده از پرداخت پيش‌قسط و اقساط تعيني خودداري مي‌نمايد و كفيل علي‌رغم ابلاغ و منقضي شدن مهلت قانوني از تحويل محكوم‌عليه خودداري مي‌نمايدحال محكوم‌له درخواستي مبني بر اخذ محكوم به از كفيل ارائه مي‌نمايد. 1- با توجه به اين‌كه كفيل بر اساس فيش حقوقي خود كفالت و ضمانت محكوم‌عليه و مبلغ محكوم‌به را تقبل نموده است آيا صرفاً مي‌توان پيش‌پرداخت اقساط معوقه را با رعايت نصاب يك سوم و يك چهارم از فيش حقوقي نام برده برداشت نمود؟ يا مي‌توان به ميزان محكوم‌به از ساير حساب‌هاي كفيل در صورت داشتن موجودي و يا از ساير اموال ايشان برداشت نمود؟ در صورتي كه پاسخ منفي باشد به چه نحوي مي‌توان محكوم‌به را از ايشان وصول نمود؟ 2- بر فرضي كه صرفاً يك سوم و يك چهارم فقط از فيش حقوقي كفيل قابل برداشت باشد و ايشان از نهاد اداري اخراج گردد تكليف ضمانت ايشان نسبت به محكوم‌به چه صورت مي‌باشد؟ و به چه نحوي مي‌توان محكوم‌به از ايشان قابل وصول مي‌باشد؟ آيا امكان وصول محكوم‌به از ساير حساب‌ها يا اموال ايشان امكان‌پذير مي باشد؟ 3- بر فرضي كه صرفاً يك سوم و يك چهارم فقط از فيش حقوقي كفيل قابل برداشت باشد ولي قبلاً حقوق نامبرده تا حد نصاب اعلامي توقيف گشته يا حقوق نامبرده كفاف حد نصاب فوق را ندهد، محكوم‌به كه توسط ايشان ضمانت گشته آيا از ساير حساب‌ها يا اموال ايشان قابل برداشت مي‌باشد؟ در صورتي كه پاسخ منفي باشد به چه نحوي مي‌توان محكوم‌به را از ايشان وصول نمود؟ نظريه مشورتي اداره كل حقوقي قوه قضاييه : 1، 2 و 3- اولاً، هدف مقنن از الزامي دانستن معرفي كفيل يا ايداع وثيقه معتبر و معادل محكوم‌به براي آزادي محكوم‌عليه در تبصره 1 ماده 3 قانون نحوه اجراي محكوميت‌هاي مالي مصوب 1394، ايجاد تضمين و اطمينان براي دسترسي به محكوم‌عليه است و امكان استيفاي محكو‌به از محل وثيقه در صورت صدور دستور ضبط، به منزله آن نيست كه مقنن با وضع اين حكم به دنبال تغيير اصل استيفاي محكوم‌به از اموال محكوم‌عليه بوده است. ثانياً، هر چند مستفاد از تبصره يك ماده 3 قانون نحوه اجراي محكوميت‌هاي مالي مصوب 1394، اين است كه تعهد كفيل تا زمان روشن شدن وضعيت اعسار محكوم‌عليه بوده و در صورت رد دعواي اعسار به موجب حكم قطعي، كفيل مكلف است نسبت به معرفي (تسليم) محكوم‌عليه در ظرف مدت 20 روز پس از ابلاغ واقعي اقدام كند؛ بنابراين در فرض مطروحه كه دعواي اعسار محكوم‌عليه مورد پذيرش واقع و حكم بر تقسيط محكوم‌به صادر شده است، عدم پرداخت اقساط محكوم‌به از موارد بقاي قرار تأمين كيفري نيست و موجب قانوني جهت استيفاي محكوم‌به از محل وجه‌ءالكفاله به لحاظ انتفاي قرار كفالت وجود ندارد. با اين حال در مواردي مانند فرض استعلام كه دادگاه حكم به تقسيط محكوم‌به با تعيين مبلغي به عنوان پيش‌قسط صادر مي‌كند، در واقع اعسار وي را در حد مبلغ پيش‌قسط نپذيرفته و رد كرده است؛ بنابراين مقررات ذيل تبصره 1 ماده 3 صدر‌الذكر در خصوص كفيل يا وثيقه‌گذار به ميزان مبلغ پيش‌قسط قابل اعمال است. ثالثاً، مطابق ماده 148 قانون اجراي احكام مدني مصوب 1356، ملاك حق تقدم، تاريخ توقيف است. از طرفي مطابق ماده 96 همين قانون، فقط تا يك چهارم يا يك سوم از حقوق مستخدم بابت بدهي وي قابل توقيف و كسر است و نمي‌توان بيش از يك چهارم يا يك سوم از حقوق مستخدم را در اجراي مقررات اين ماده توقيف و كسر نمود؛ بنابراين در فرض سؤال تا زماني كه كل مبلغ موضوع اولين دستور اخذ وجه‌الكفاله از حقوق كفيل وصول نشده است، نمي‌توان به كسر يك چهارم يا يك سوم ديگر از حقوق مستخدم (كفيل) بابت اجراي دستورهاي ديگر اخذ وجه‌الكفاله اقدام نمود. رابعاً، حكم مقرر در ماده 96 قانون اجراي احكام مدني ناظر بر حقوق مستخدم است، بنابراين در فرض آن‌كه كفيل از محل خدمت خود اخراج شده باشد، وصول وجه‌الكفاله از محل دارايي‌هاي وي تابع عمومات است و اعمال ماده 96 قانون يادشده در اين فرض موضوعاً منتفي است.
77,بخشنامه گمرك درخصوص محصول گروه خودرو سازي مايان,1401/04/08,گمرك ايران,https://qavanin.ir/Law/TreeText/298354,"بخشنامه گمرك درخصوص محصول گروه خودروسازي مايان مصوب 1401,04,08 با اصلاحات و الحاقات بعدي    پيرو بخشنامه شماره 63254 /15 /الف مورخ 23 /1 /1401 اين دفتر موضوع تمديد ابلاغ ميزان ساخت داخل (IPI) كاميون كشنده ديما DIMA – AT محصول گروه خودروسازي مايان با شناسه ملي 10101685205 به ميزان 33 /20 صدم درصد با عنايت به عدم تغيير در ميزان ساخت داخل و، به پيوست تصوير نامه شماره 80976 /60 مورخ 28 /3 /1401 دفتر صنايع حمل و نقل، موضوع تمديد مهلت بخشنامه هاي صدرالاشاره تا پايان شهريورماه سال 1401 جهت آگاهي و بهره برداري لازم ارسال ميگردد. خواهشمند است دستور فرمائيد پس از انطباق دقيق كالاي وارده با فهرست كالايي مندرج در IPI با رعايت كامل ساير مقررات اقدام نمايند. علي وكيلي مدير كل دفتر واردات تصوير نامه شماره 80976 /60 مورخ 28 /3 /1401 دفتر صنايع حمل و نقل صفحه 2 صفحه 3"
78,بخشنامه گمرك در خصوص ساماندهي صادرات فلزات (شمش آلومينيوم),1401/04/08,گمرك ايران,https://qavanin.ir/Law/TreeText/298438,"بخشنامه گمرك درخصوص ساماندهي صادرات فلزات (شمش آلومينيوم) مصوب 1401,04,08 با اصلاحات و الحاقات بعدي    با سلام و احترام، پيرو بخشنامه شماره 381190 /1401 /80 مورخ 22 /3 /1401 در خصوص ساماندهي صادرات فلزات (شمش آلومينيوم)، به پيوست تصوير نامه شماره 90610 /60 مورخ 07 /04 /1401 دفتر مقررات صادرات و واردات وزارت صنعت، معدن و تجارت منضم به نامه شماره 84195 /60 مورخ 31 /03 /1401 مديركل محترم دفتر صنايع معدني آن وزارتخانه در خصوص صادرات شمش آلومينيوم توسط واحدهاي توليدي معرفي شده مجاز (با شناسه ملي و كد طبقه بندي پيوست) تا تاريخ 31 /6 /1401 عينا جهت اقدام لازم وفق مفاد نامه هاي صدرالاشاره با رعايت كليه ضوابط و مقررات مربوطه ارسال مي گردد. علي اكبر شاماني مديركل دفتر صادرات نامه شماره 90610 /60 مورخ 07 /04 /1401 نامه شماره 84195 /60 مورخ 31 /03 /1401 صفحه يك نامه شماره 84195 /60 مورخ 31 /03 /1401 صفحه دو"
79,مصوبه شوراي اقتصاد در خصوص سرمايه گذاري براي اجراي پروژه هاي احداث بخش بخار نيروگاه هاي گازي (شامل نيروگاه هاي سلطانيه،‌ زاگرس،‌ خليج فارس،‌ گلستان، سمنان،‌ خرمشهر و شهيد كاوه),1401/04/08,شوراي اقتصاد,https://qavanin.ir/Law/TreeText/298549,"مصوبه شوراي اقتصاد در خصوص سرمايه گذاري براي اجراي پروژه هاي احداث بخش بخار نيروگاه هاي گازي (شامل نيروگاه هاي سلطانيه،‌ زاگرس،‌ خليج فارس،‌ گلستان، سمنان،‌ خرمشهر و شهيد كاوه) مصوب 1401,04,08 با اصلاحات و الحاقات بعدي   شوراي اقتصاد در جلسه مورخ 8/ 4/ 1401 درخواست شماره 100/ 20/ 51630/ 1400 مورخ 23/ 11 /1400 آن وزارت در خصوص سرمايه گذاري براي اجراي پروژه هاي احداث بخش بخار نيروگاه هاي گازي (شامل نيروگاه هاي سلطانيه، زاگرس، خليج فارس، گلستان، سمنان، خرمشهر و شهيد كاوه)، با استفاده از ساز و كار ماده (12) قانون رفع موانع توليد رقابت پذير و ارتقاي نظام مالي كشور را بررسي و مشروط به رعايت ساير قوانين و مقررات ذي ربط به شرح ذيل تصويب كرد: الف ) الزامات مالي و فني طرح و انتخاب سرمايه گذار: 1- هدف از اجراي طرح، افزايش بازدهي بخش توليد برق و صرفه جويي سوخت به ميزان سالانه معادل 4145 ميليون مترمكعب از طريق احداث بخش بخار و تبديل بلوك هاي نيروگاهي به سيكل تركيبي مي باشد. 2- طرح شامل احداث و بهره برداري از 2560 مگاوات بخش بخار نيروگاه سيكل تركيبي در كشور مطابق جداول شماره (2) پيوست (ممهور به مهر دبيرخانه شوراي اقتصاد) مي باشد. 3- بازپرداخت تعهدات دولت موضوع اين طرح، از محل صرفه جويي مربوط به ماده (12) قانون مذكور براي حداكثر 4 سال مي باشد. ارزش سوخت صرفه جويي شده مطابق ساز و كار اندازه گيري و صحه گذاري به صورت سه ماهه با نرخ ارز حواله در بازار ثانويه ارز (نرخ نيما) اعلامي از طريق سامانه معاملات الكترونيكي ارز (ETS) بانك مركزي جمهوري اسلامي ايران در زمان پرداخت به سرمايه گذار پرداخت خواهد شد. محاسبه ارزش سوخت صرفه جويي شده بر اساس قيمت سوخت گاز طبيعي معادل 10 سنت يورو به ازاي هر متر مكعب است. 4- به ميزان حداقل 2/ 133 ميليون يورو از تعهدات دولت مطابق جدول شماره (1) پيوست (ممهور به مهر دبيرخانه شوراي اقتصاد) بابت فروش برق توليدي نيروگاه هاي موضوع اين مصوبه (بدون احتساب ارزش سوخت) كاسته مي شود. برق توليدي در دوره بازپرداخت سرمايه گذاري و پس از آن، متعلق به سرمايه گذار بوده و در چارچوب ضوابط و مقررات جاري وزارت نيرو از برق خود منتفع مي گردد. 5- به ميزان حداقل 3/ 277 ميليون يورو از تعهدات دولت مطابق جدول شماره (1) پيوست بابت فروش گواهي ظرفيت واحدهاي بخار احداث شده موضوع اين مصوبه كاسته مي شود. گواهي هاي مذكور متعلق به سرمايه گذار بوده و در ابتداي دوره بهره برداري مجاز به فروش آن مي باشد. 6- چنانچه درآمد ناشي از فروش گواهي ظرفيت و يا فروش برق بخش بخار هر نيروگاه از مقادير مندرج در جدول شماره (1) پيوست بيشتر باشد، متناسبا از سقف تعهد دولت و دوره بازگشت سرمايه از محل ماده (12) قانون مذكور كسر مي گردد. 7- شركت مادرتخصصي توليد نيروي برق حرارتي و شركت مديريت شبكه برق ايران موظف اند گزارش بند 6 اين مصوبه را در قالب گزارش هاي عملكرد سه ماهه به سازمان برنامه و بودجه كشور و وزارت نفت ارسال نمايند. 8- به استناد بند «د» ماده 3 آيين نامه اجرايي ماده (12) قانون مذكور، بازپرداخت تا سقف سرمايه گذاري صورت گرفته مطابق جدول شماره (1) پيوست به حساب شركت هاي سرمايه گذار عامل صرفه جويي واريز خواهد شد. دولت مكلف است در احكام قانون بودجه سنواتي منابع لازم به منظور بازپرداخت تعهدات به سرمايه گذاران را ذيل بخش تعهدات ماده (12) قانون مذكور پيش بيني نمايد. 9- در اجراي اين مصوبه رعايت شرايط و ملاحظات زيست محيطي الزامي است. ب ) الزامات اندازه گيري و صحه گذاري طرح. 10- مبناي محاسبه گاز طبيعي صرفه جويي شده هر كيلووات ساعت انرژي توليدي هر بلوك نيروگاه سيكل تركيبي پس از اجراي واحد بخار، تفاوت راندمان نيروگاه موجود قبل و بعد از نصب بخش بخار و مطابق سند اندازه گيري و صحه گذاري (M&V) مي باشد. 11- با عنايت به نياز مبرم شبكه برق سراسري كشور و همچنين اهميت افزايش راندمان و كاهش شدت مصرف سوخت و برنامه ريزي انرژي، چناچه واحدهاي بخار نيروگاه هاي مذكور با فاصله زماني بيش از 60 ماه از زمان ابلاغ قرارداد به بهره برداري تجاري برسند به ازاي هر ماه تاخير، 5/ 0 (پنج دهم) درصد سقف تعهد دولت به عنوان جريمه خسارت تاخير از سقف تعهدات دولت در خصوص بازپرداخت واحد مربوطه كاسته مي شود. 12- شركت مادرتخصصي توليد نيروي برق حرارتي موظف است يك نسخه از قراردادهاي منعقده در اجراي اين مصوبه را به سازمان برنامه و بودجه كشور ارسال نمايد. 13- شركت مادرتخصصي توليد نيروي برق حرارتي موظف است گزارش عملكرد و پيشرفت پروژه ها را در مقاطع زماني سه ماهه به سازمان برنامه و بودجه كشور ارسال نمايد. 14- انتقال بازپرداخت هر سال به سال بعد به دلايل عملياتي حداكثر تا سال 1410، پس از تاييد سازمان برنامه و بودجه كشور بلامانع است. 15- به وزارت نيرو اختيار داده مي شود در صورت امكان، بازپرداخت سرمايه گذاري را از محل اصلاح قيمت برق، صادرات برق يا فروش برق توليد شده به صنايع متقاضي با قيمت بالاتر تأمين نمايد. سيدمسعود ميركاظمي جدول شماره (1) - زمانبندي سرمايه گذاري و بازپرداخت طرح – ميليون يورو  سال 1401 1402 1403 1404 1405 1406 1407 1408 جمع كل  هزينه هاي سرمايه گذاري 614.4 819.2 614.4 0 0 0 0 0 2048  بازپرداخت از محل درآمد هاي طرح (فروش برق) 0 0 0 0 33.7 33.8 33.8 31.9 133.2  بازپرداخت از محل درآمد فروش گواهي ظرفيت 0 0 0 0 277.3 0 0 0 277.3  سقف بازپرداخت از محل ماده 12 قانون رفع موانع توليد و ... (تعهدات دولت) 0 0 0 0 414.5 414.5 414.5 393.9 1637.5  جمع كل بازپرداخت 0 0 0 0 725.5 448.3 448.3 425.9 2048  ميزان صرفه جويي (ميليون متر مكعب) 0 0 0 0 4145.4 4145.4 4145.4 3939.2 16375.3 جدول شماره (2) - مشخصات و زمانبندي بازپرداخت سرمايه گذاري طرح به تفكيك نيروگاه  وضعيت مالكيت رديف نام نيروگاه قبل از احداث بخش بخار پس از احداث بخش بخار سقف بازپرداخت از محل ماده 12 (تعهد دولت)- ميليون يورو بازپرداخت از محل درامد هاي طرح(گواهي ظرفيت و فروش برق)- ميليون يورو  تعداد واحد گازي تعداد واحد بخار قابل نصب ظرفيت اسمي واحدهاي بخار (مگاوات) برآورد صرفه جويي سوخت ساليانه(ميليون مترمكعب معادل) هزينه احداث بخش بخار نيروگاه (ميليون يورو) 1401 1402 1403 1404 1405 1406 1407 1408 مجموع بازپرداخت از محل ماده 12 (سقف تعهد دولت) 1401  1402 1403 1404      خصوصي 1 سلطانيه 4 2 320 489 256 0.0 0.0 0.0 0.0 48.9 48.9 48.9 60.1 206.9 0.0 0.0 0.0 0.0       2 زاگرس 4 2 320 493 256 0.0 0.0 0.0 0.0 49.3 49.3 49.3 59.5 207.4 0.0 0.0 0.0 0.0       3 خليج فارس 6 3 480 801 384 0.0 0.0 0.0 0.0 80.1 80.1 80.1 61.3 301.8 0.0 0.0 0.0 0.0       4 گلستان 6 3 480 850 384 0.0 0.0 0.0 0.0 85.0 85.0 85.0 47.1 302.1 0.0 0.0 0.0 0.0       5 سمنان 2 1 160 239 128 0.0 0.0 0.0 0.0 23.9 23.9 23.9 30.9 102.5 0.0 0.0 0.0 0.0       6 خرمشهر 6 3 480 771 384 0.0 0.0 0.0 0.0 77.1 77.1 77.1 76.0 307.4 0.0 0.0 0.0 0.0       7 شهيد كاوه 4 2 320 501 256 0.0 0.0 0.0 0.0 50.1 50.1 50.1 59.1 209.5 0.0 0.0 0.0 0.0        جمع كل - - 2560 4145 - - - - - 414.5 414.5 414.5 393.9 1637.5 0 0 0 0"
80,بخشنامه گمرك درخصوص شمول مقررات استاندارد سازي بر صادرات روغن صنعتي,1401/04/08,گمرك ايران,https://qavanin.ir/Law/TreeText/298434,"بخشنامه گمرك در خصوص شمول مقررات استاندارد سازي بر صادرات روغن صنعتي مصوب 1401,04,08 با اصلاحات و الحاقات بعدي  پيرو بخشنامه رديف 354 مورخ 1 /8 /92 و بخشنامه هاي منتهي به شماره 381206 مورخ 22 /3 /1401 به پيوست تصويرنامه شماره 67158 مورخ 23 /3 /1401 دفتر ازريابي كيفيت كالاهاي صادراتي و وارداتي سازمان ملي استاندارد مبني بر شمول مقررات استاندارد سازي ( موضوع مفاد بند 23 دستورالعمل ماده 45 موضوع بخشنامه شماره 1408104 مورخ 30 /10 /1398 ) بر صادرات روغن صنعتي ( به استثناي روغن هاي مشمول استاندارد ملي مندرج در پورتال سازمان ملي استاندارد ايران)، جهت اقدام لازم با رعايت كليه ضوابط و مقررات مربوطه ارسال مي گردد. بديهي است مفاد اين بخشنامه در گمركات اجرائي مجاز به انجام صادرات مشتقات نفتي قابل اجرا بوده و اعلام آن به ساير گمركات صرفاً جهت آگاهي خواهد بود. علي اكبر شاماني مدير كل دفتر صادرات"
81,نظر مشورتي 7/1401/279 مورخ 1401/04/08 اداره كل حقوقي قوه قضائيه,1401/04/08,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/300910,استعلام : وفق بند ت ماده 302 قانون آيين دادرسي كيفري رسيدگي به جرايمي كه مجازات تعزيري درجه سه و بالاتر براي آن ها تعيين شده در صلاحيت دادگاه كيفري يك مي باشد و اگر اين جرايم از موضوعاتي باشند كه رسيدگي به آنها در صلاحيت دادگاه انقلاب است وفق ماده 297 قانون مذكور در دادگاه انقلاب با تعدد قاضي رسيدگي مي شود. از سوي ديگر به تصريح ماده 9 قانون مبازه با مواد مخدر با اصلاحات و الحاقات بعدي در صورت ارتكاب جرايم مندرج در بند هاي 1 تا 5 ماده 8 آن قانون براي بار دوم مجازات يك و نيم برابر خواهد شد اكنون چنانچه فردي براي با دوم مرتكب حمل مواد روانگردان به مقدار مشمول بند 4 ماده 8 قانون اخيرالذكر گردد مجازات جرم كنوني حبس تعزيري درجه سه خواهد بود در حاليكه بدون در نظر گرفتن كيفيات مشدده مجازات نامبرده از تعزيرات درجه چهار خواهد بود اكنون رسيدگي به اتهام فعلي مشاراليه در صلاحيت كدام دادگاه خواهد بود؟ نظريه مشورتي اداره كل حقوقي قوه قضاييه : با توجه به اين كه طبق ماده 9 قانون اصلاح قانون مبارزه با مواد مخدر، مجازات قانوني مرتكبين جرايم مذكور در بندهاي 4 و 5 ماده 8 اين قانون براي بار دوم و سوم حبس بيش از ده سال تعيين شده است؛ بنابراين به استناد مواد 297، 302 و 303 قانون آيين دادرسي كيفري 1392 و ماده 19 قانون مجازات اسلامي 1392 به اعتبار درجه آن (3 و بالاتر) در دادگاه انقلاب با تعدد قاضي رسيدگي مي‌شود.
82,نظر مشورتي 7/1401/242 مورخ 1401/04/08 اداره كل حقوقي قوه قضائيه,1401/04/08,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/300904,استعلام : آيا ماده 210 قانون مجازات اسلامي ناسخ مواد ۱۳۳۱ قانون مدني و ۲۷۲ قانون آيين دادرسي مدني مي‌باشد؟ نظريه مشورتي اداره كل حقوقي قوه قضاييه : نسخ يك مقرره قانوني به واسطه مقرره قانوني ديگر زماني متصور است كه مقررات معارض باشند؛ اين در حالي است كه بين مواد 1331 قانون مدني (كه نظر به قاطع بودن قسم در دعاوي مدني است) و 272 آيين دادرسي دادگاه‌هاي عمومي و انقلاب در امور مدني (كه ناظر به اداي سوگند توسط منكر و سقوط دعواي خواهان فاقد بينه و گواه است) با ماده 210 قانون مجازات اسلامي مصوب 1392 (كه ناظر به عدم ترتب اثر بر سوگند دروغ و يا سوگنديادكننده فاقد شرايط قانوني است) تعارضي موجود نيست و هر يك از مواد موصوف در محل و مجراي خود قابل اعمال است؛ لذا موضوع نسخ منتفي است.
83,نظر مشورتي 7/1401/15 مورخ 1401/04/08 اداره كل حقوقي قوه قضائيه,1401/04/08,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/300903,استعلام : چنانچه دادگاه بدوي در مقام اخذ تصميم به جاي صدور قرار منع تعقيب مبادرت به صدور حكم برائت نمايد و يا اينكه در جانيكه مي‌بايست حكم به برائت صادر نمايد، مبادرت به صدور قرار منع تعقيب مي‌نمايد و به اين تصميم، ذي نفع اعتراض مي‌كند. آيا دادگاه تجديدنظر اين اختيار را دارد كه با تغيير حكم برائت به قرار منع تعقيب و يا قرار منع تعقيب به حكم برائت رأي صادره را با اصلاح تاييد نمايد؟ نظريه مشورتي اداره كل حقوقي قوه قضاييه : در فرض پرسش كه دادگاه نخستين در مقام صدور رأي به جاي صدور قرار منع تعقيب، حكم برائت صادر كرده و يا به عكس در مقام صدور حكم برائت، قرار منع تعقيب صادر كرده است، چنانچه به نظر دادگاه تجديد نظر عدم رعايت تشريفات دادرسي به درجه‌اي از اهميت نباشد كه به اساس رأي خدشه وارد سازد، در اين صورت با لحاظ ماده 457 قانون آيين دادرسي كيفري مصوب 1392 و تبصره ماده 455 اين قانون و ملاك ماده 403 قانون آيين دادرسي دادگاه‌هاي عمومي و انقلاب در امور مدني مصوب 1379، رأي صادره را از حيث عنوان «قرار منع تعقيب» يا «حكم برائت» اصلاح و آن را تأييد و تذكر لازم را به دادگاه نخستين خواهد داد.
84,نظر مشورتي 7/1401/174 مورخ 1401/04/08 اداره كل حقوقي قوه قضائيه,1401/04/08,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/300889,استعلام : در پرونده‌هاي تصادفات رانندگي موضوع مواد ۷۱۶ و ۷۱۷ قانون مجازات اسلامي در مواردي كه ديات از طرف شركت‌هاي بيمه پرداخت گرديده، در صورتي كه محكوم له نسبت محكوم‌عليه رضايت بي قيد و شرط خود را اعلام نمايد با توجه به اينكه اين دو ماده حسب ماده ۱۱ قانون كاهش مجازات حبس تعزيري قابل گذشت اعلام گرديده‌اند آيا واحد اجرا بايد نسبت به جنبه تعزيري حكم قرار موقوفي اجرا صادر، يا جزاي نقدي را وصول نمايد؟ نظريه مشورتي اداره كل حقوقي قوه قضاييه : مطابق ماده 104 قانون مجازات اسلامي اصلاحي 1399، جرايم موضوع مواد 716 و 717 قانون مجازات اسلامي (تعزيرات 1375) از جمله جرايم قابل گذشت هستند و با عنايت به ماده 100 و تبصره يك اين ماده از قانون يادشده و صدر ماده 13 قانون آيين دادرسي كيفري مصوب 1392، در صورت گذشت شاكي يا مدعي خصوصي در جرايم قابل گذشت، اجراي مجازات موقوف مي‌شود؛ بنابراين در فرض سؤال قاضي اجراي احكام كيفري در اجراي ماده 505 قانون آيين دادرسي كيفري مصوب 1392 ناظر به بند «ب» ماده 13 همين قانون، قرار موقوفي اجراي مجازات صادر مي‌كند.
85,نظر مشورتي 7/1401/102 مورخ 1401/04/08 اداره كل حقوقي قوه قضائيه,1401/04/08,اداره کل حقوقی قوه قضائیه,https://qavanin.ir/Law/TreeText/300888,استعلام : منظور از حداقل جريمه نقدي مقرر در تبصره 4 ماده 18 قانون مبارزه با قاچاق كالا و ارز به چه ميزان مي باشد؟ آيا منظور كمترين ميزان يعني يك برابر مقرر در بند الف صدر ماده فوق الذكر م‌باشد، يا اينكه متناسب با نوع كالا في المثل فرآورده هاي نفتي كه از كالاهاي يارانه‌اي مشمول بند پ ماده ۱۸ و حداقل آن دو برابر ارزش كالا مي‌باشد، بايد در نظر گرفته شود؟ نظريه مشورتي اداره كل حقوقي قوه قضاييه : مستنبط از بندهاي چهارگانه ماده 18 و تبصره 4 اين ماده از قانون مبارزه با قاچاق كالا و ارز مصوب 1392 با اصلاحات بعدي اين است كه مراد مقنن از عبارت «حداقل جريمه نقدي مقرر در اين ماده» مذكور در تبصره 4 ماده 18 قانون يادشده با عنايت به واژگان «حسب مورد» مذكور در تبصره 4 ماده 18، حداقل جريمه نقدي مقرر در هر بند بر اساس «نوع كالاهايي است كه موضوع قاچاق» قرار مي‌گيرند.
